"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","group_num"
"14547","TCGA-GU-A764_19_55578437_56996595","TNNT1",0.6,0.86,0.38,0.49,0.72,0.91,0.9,0.51,0.46,0.51,6.34,2605
"14548","TCGA-GU-A764_19_55578437_56996595","TNNI3",0.32,0.77,0.38,0.49,0.9,0.67,0.83,0.51,0.81,0.51,6.19,2605
"14549","TCGA-GU-A764_19_55578437_56996595","CTD-2587H24.4",0.07,0.18,0.38,0.49,0.02,0.02,0.14,0.51,0.2,0.51,2.52,2605
"14550","TCGA-GU-A764_19_55578437_56996595","DNAAF3",0.48,0.44,0.38,0.49,0.28,0.84,0.79,0.51,0.89,0.51,5.61,2605
"14551","TCGA-GU-A764_19_55578437_56996595","SYT5",0.32,0.65,0.38,0.49,0.93,0.78,0.5,0.51,0.69,0.51,5.76,2605
"14552","TCGA-GU-A764_19_55578437_56996595","PTPRH",0.43,0.88,0.38,0.49,0.45,0.53,0.21,0.51,0.83,0.51,5.22,2605
"14553","TCGA-GU-A764_19_55578437_56996595","TMEM86B",0.64,0.18,0.38,0.49,0.53,0.64,0.66,0.51,0.2,0.51,4.74,2605
"14554","TCGA-GU-A764_19_55578437_56996595","PPP6R1",0.84,0.18,0.38,0.49,0.26,0.28,0.43,0.51,0.76,0.51,4.64,2605
"14555","TCGA-GU-A764_19_55578437_56996595","HSPBP1",0.93,0.84,0.38,0.49,0.19,0.31,0.64,0.51,0.99,0.51,5.79,2605
"14556","TCGA-GU-A764_19_55578437_56996595","TMEM150B",0.4,0.65,0.38,0.49,0.31,0.48,0.28,0.51,0.64,0.51,4.65,2605
"14557","TCGA-GU-A764_19_55578437_56996595","SUV420H2",0.72,0.9,0.38,0.49,0.03,0.03,0.74,0.51,0.2,0.51,4.51,2605
"14558","TCGA-GU-A764_19_55578437_56996595","AC020922.1",0.07,0.18,0.38,0.49,0.05,0.05,0.19,0.51,0.2,0.51,2.63,2605
"14559","TCGA-GU-A764_19_55578437_56996595","COX6B2",0.47,0.72,0.38,0.49,0.62,0.86,0.72,0.51,0.2,0.51,5.48,2605
"14560","TCGA-GU-A764_19_55578437_56996595","CTD-2105E13.6",0.28,0.18,0.38,0.49,0.07,0.07,0.94,0.51,0.2,0.51,3.63,2605
"14561","TCGA-GU-A764_19_55578437_56996595","FAM71E2",0.26,0.18,0.38,0.49,0.09,0.09,0.97,0.51,0.2,0.51,3.68,2605
"14562","TCGA-GU-A764_19_55578437_56996595","IL11",0.55,1,0.38,0.49,0.66,0.53,0.84,0.51,0.84,0.51,6.31,2605
"14563","TCGA-GU-A764_19_55578437_56996595","TMEM190",0.36,0.44,0.38,0.49,0.41,0.74,0.98,0.51,0.64,0.51,5.46,2605
"14564","TCGA-GU-A764_19_55578437_56996595","TMEM238",0.76,0.44,0.38,0.49,0.48,0.47,0.88,0.51,0.2,0.51,5.12,2605
"14565","TCGA-GU-A764_19_55578437_56996595","RPL28",1,0.81,0.38,0.49,0.98,0.98,0.37,0.51,0.41,0.51,6.44,2605
"14566","TCGA-GU-A764_19_55578437_56996595","UBE2S",0.98,0.94,0.38,0.49,0.97,0.97,0.81,0.51,0.46,0.51,7.02,2605
"14567","TCGA-GU-A764_19_55578437_56996595","SHISA7",0.18,0.18,0.38,0.49,0.77,0.55,0.26,0.51,0.71,0.51,4.54,2605
"14568","TCGA-GU-A764_19_55578437_56996595","ISOC2",0.91,0.57,0.38,0.49,0.79,0.45,0.45,0.51,0.41,0.51,5.47,2605
"14569","TCGA-GU-A764_19_55578437_56996595","ZNF628",0.53,0.18,0.88,0.49,0.84,0.88,0.22,0.51,0.64,0.51,5.68,2605
"14570","TCGA-GU-A764_19_55578437_56996595","NAT14",0.88,0.18,0.38,0.49,0.38,0.66,0.76,0.51,0.2,0.51,4.95,2605
"14571","TCGA-GU-A764_19_55578437_56996595","SSC5D",0.45,0.18,0.38,0.49,0.86,0.57,0.08,0.51,0.99,0.51,5.02,2605
"14572","TCGA-GU-A764_19_55578437_56996595","SBK2",0.07,0.57,0.38,0.99,0.82,0.95,0.12,0.51,0.96,0.51,5.88,2605
"14573","TCGA-GU-A764_19_55578437_56996595","SBK3",0.15,0.18,0.38,0.99,0.72,0.19,0.17,0.51,0.89,0.51,4.69,2605
"14574","TCGA-GU-A764_19_55578437_56996595","ZNF579",0.66,0.44,0.88,0.49,0.77,0.71,0.62,0.51,0.2,0.51,5.79,2605
"14575","TCGA-GU-A764_19_55578437_56996595","FIZ1",0.71,0.44,0.88,0.49,0.22,0.26,0.56,0.51,0.5,0.51,5.08,2605
"14576","TCGA-GU-A764_19_55578437_56996595","ZNF524",0.74,0.65,0.88,0.49,0.74,0.61,0.47,0.51,0.2,0.51,5.8,2605
"14577","TCGA-GU-A764_19_55578437_56996595","ZNF865",0.62,0.18,0.88,0.49,0.67,0.93,0.52,0.51,0.2,0.51,5.51,2605
"14578","TCGA-GU-A764_19_55578437_56996595","ZNF784",0.59,0.18,0.88,0.49,0.48,0.79,0.37,0.51,0.76,0.51,5.56,2605
"14579","TCGA-GU-A764_19_55578437_56996595","ZNF580",0.79,0.77,0.88,0.49,0.82,0.76,0.41,0.51,0.86,0.51,6.8,2605
"14580","TCGA-GU-A764_19_55578437_56996595","ZNF581",0.78,0.44,0.88,0.49,0.59,0.5,0.48,0.51,0.2,0.51,5.38,2605
"14581","TCGA-GU-A764_19_55578437_56996595","CCDC106",0.67,0.74,0.38,0.49,0.91,0.9,0.34,0.51,0.2,0.51,5.65,2605
"14582","TCGA-GU-A764_19_55578437_56996595","U2AF2",0.9,0.94,0.38,0.49,1,1,0.31,0.51,0.91,0.51,6.95,2605
"14583","TCGA-GU-A764_19_55578437_56996595","EPN1",0.95,0.7,0.38,0.49,0.6,0.81,0.6,0.51,0.56,0.51,6.11,2605
"14584","TCGA-GU-A764_19_55578437_56996595","NLRP9",0.15,0.81,0.38,0.49,0.33,0.43,0.71,0.51,0.93,0.51,5.25,2605
"14585","TCGA-GU-A764_19_55578437_56996595","RFPL4A",0.07,0.44,0.38,0.49,0.1,0.1,0.1,0.51,0.56,0.51,3.26,2605
"14586","TCGA-GU-A764_19_55578437_56996595","RFPL4AL1",0.07,0.18,0.38,0.49,0.12,0.12,0.02,0.51,0.56,0.51,2.96,2605
"14587","TCGA-GU-A764_19_55578437_56996595","NLRP11",0.18,0.57,0.38,0.49,0.69,0.41,0.53,0.51,0.76,0.51,5.03,2605
"14588","TCGA-GU-A764_19_55578437_56996595","NLRP4",0.07,0.81,0.38,0.49,0.34,0.61,0.03,0.51,0.43,0.51,4.18,2605
"14589","TCGA-GU-A764_19_55578437_56996595","NLRP13",0.21,0.44,0.38,0.49,0.64,0.35,0.78,0.51,0.76,0.51,5.07,2605
