"","ID","gene_name","rank_expr_norm","rank_pubmed_mean_norm","rank_tf_norm","rank_kinase_norm","rank_crisp_mean_norm","rank_crisp_min_norm","rank_expr_fold_change_norm","rank_is_TSG_norm","rank_GO_term_norm","rank_PPI_norm","SUM_RANK","is_oncogene"
"699","TCGA-DX-A2IZ_12_56011246_57267333","NABP2",0.64,0.36,0.47,0.49,0.58,0.85,0.47,0.51,0.62,0.51,5.5,0
"700","TCGA-DX-A2IZ_12_56011246_57267333","SLC39A5",0.11,0.43,0.47,0.49,0.43,0.59,0.08,0.51,0.47,0.51,4.09,0
"701","TCGA-DX-A2IZ_12_56011246_57267333","ANKRD52",0.43,0.34,0.47,0.49,0.81,0.74,0.55,0.51,0.19,0.51,5.04,0
"702","TCGA-DX-A2IZ_12_56011246_57267333","COQ10A",0.57,0.08,0.47,0.49,0.3,0.43,0.62,0.51,0.39,0.51,4.37,0
"703","TCGA-DX-A2IZ_12_56011246_57267333","CS",0.83,0.98,0.47,0.49,0.89,0.91,0.7,0.51,0.39,0.51,6.68,0
"704","TCGA-DX-A2IZ_12_56011246_57267333","RP11-977G19.10",0.38,0.08,0.47,0.49,0.11,0.11,1,0.51,0.19,0.51,3.85,0
"705","TCGA-DX-A2IZ_12_56011246_57267333","CNPY2",0.87,0.72,0.47,0.49,0.79,0.81,0.74,0.51,0.19,0.51,6.1,0
"706","TCGA-DX-A2IZ_12_56011246_57267333","PAN2",0.47,0.43,0.47,0.49,0.6,0.59,0.43,0.51,0.78,0.51,5.28,0
"707","TCGA-DX-A2IZ_12_56011246_57267333","IL23A",0.19,0.7,0.47,0.49,0.36,0.32,0.79,0.51,0.49,0.51,4.83,0
"708","TCGA-DX-A2IZ_12_56011246_57267333","STAT2",0.79,0.91,0.97,0.49,0.41,0.45,0.83,0.51,0.55,0.51,6.42,0
"709","TCGA-DX-A2IZ_12_56011246_57267333","APOF",0.21,0.3,0.47,0.49,0.15,0.15,0.98,0.51,0.19,0.51,3.96,0
"710","TCGA-DX-A2IZ_12_56011246_57267333","TIMELESS",0.53,0.89,0.47,0.49,0.98,0.94,0.85,0.51,0.64,0.51,6.81,0
"711","TCGA-DX-A2IZ_12_56011246_57267333","MIP",0.06,0.94,0.47,0.49,0.74,0.66,0.91,0.51,0.98,0.51,6.27,0
"712","TCGA-DX-A2IZ_12_56011246_57267333","SPRYD4",0.51,0.25,0.47,0.49,0.91,0.87,0.42,0.51,0.19,0.51,5.13,0
"713","TCGA-DX-A2IZ_12_56011246_57267333","GLS2",0.17,0.87,0.47,0.49,0.49,0.48,0.25,0.51,0.19,0.51,4.43,0
"714","TCGA-DX-A2IZ_12_56011246_57267333","RBMS2",0.49,0.38,0.47,0.49,0.41,0.42,0.6,0.51,0.19,0.51,4.47,0
"715","TCGA-DX-A2IZ_12_56011246_57267333","BAZ2A",0.62,0.6,0.97,0.49,0.66,0.64,0.89,0.51,0.57,0.51,6.46,0
"716","TCGA-DX-A2IZ_12_56011246_57267333","ATP5B",0.92,0.79,0.47,0.49,0.13,0.13,0.38,0.51,0.19,0.51,4.52,0
"717","TCGA-DX-A2IZ_12_56011246_57267333","PTGES3",0.91,0.6,0.47,0.49,0.83,0.68,0.72,0.51,0.74,0.51,6.46,0
"718","TCGA-DX-A2IZ_12_56011246_57267333","NACA",1,0.64,0.47,0.49,0.96,0.92,0.57,0.51,0.19,0.51,6.26,0
"719","TCGA-DX-A2IZ_12_56011246_57267333","PRIM1",0.36,0.66,0.47,0.49,1,1,0.77,0.51,0.51,0.51,6.28,0
"720","TCGA-DX-A2IZ_12_56011246_57267333","HSD17B6",0.09,0.55,0.47,0.49,0.26,0.4,0.04,0.51,0.78,0.51,4.1,0
"721","TCGA-DX-A2IZ_14_100653730_102371219","YY1",0.9,1,1,0.55,1,0.9,0.6,0.55,0.6,0.55,7.65,1
"722","TCGA-DX-A2IZ_14_100653730_102371219","SLC25A29",0.7,0.4,0.5,0.55,0.6,0.6,0.5,0.55,0.3,0.55,5.25,0
"723","TCGA-DX-A2IZ_14_100653730_102371219","SLC25A47",0.1,0.15,0.5,0.55,0.2,0.3,0.1,0.55,0.3,0.55,3.3,0
"724","TCGA-DX-A2IZ_14_100653730_102371219","WARS",1,0.8,0.5,0.55,0.1,0.1,0.7,0.55,0.3,0.55,5.15,0
"725","TCGA-DX-A2IZ_14_100653730_102371219","WDR25",0.6,0.3,0.5,0.55,0.9,1,0.4,0.55,0.3,0.55,5.65,0
"726","TCGA-DX-A2IZ_14_100653730_102371219","BEGAIN",0.4,0.15,0.5,0.55,0.3,0.4,0.8,0.55,1,0.55,5.2,0
"727","TCGA-DX-A2IZ_14_100653730_102371219","DLK1",0.3,0.9,0.5,0.55,0.8,0.5,0.3,0.55,0.75,0.55,5.7,0
"728","TCGA-DX-A2IZ_14_100653730_102371219","RTL1",0.2,0.5,0.5,0.55,0.7,0.7,0.9,0.55,0.3,0.55,5.45,0
"729","TCGA-DX-A2IZ_14_100653730_102371219","DIO3",0.5,0.7,0.5,0.55,0.4,0.2,1,0.55,0.9,0.55,5.85,0
"730","TCGA-DX-A2IZ_14_100653730_102371219","PPP2R5C",0.8,0.6,0.5,0.55,0.5,0.8,0.2,0.55,0.75,0.55,5.8,0
"731","TCGA-DX-A3LY_12_54591143_55967018","CBX5",0.83,0.86,0.47,0.52,0.66,0.55,0.34,0.52,0.72,0.52,5.99,0
"732","TCGA-DX-A3LY_12_54591143_55967018","HNRNPA1",0.97,0.97,0.47,0.52,0.97,0.97,0.41,0.52,0.86,0.52,7.18,0
"733","TCGA-DX-A3LY_12_54591143_55967018","NFE2",0.66,0.9,0.97,0.52,0.38,0.62,0.59,0.52,0.62,0.52,6.3,1
"734","TCGA-DX-A3LY_12_54591143_55967018","COPZ1",0.9,0.72,0.47,0.52,1,1,0.52,0.52,0.28,0.52,6.45,0
"735","TCGA-DX-A3LY_12_54591143_55967018","GPR84",0.72,0.83,0.47,0.52,0.69,0.86,0.66,0.52,0.57,0.52,6.36,0
"736","TCGA-DX-A3LY_12_54591143_55967018","ZNF385A",0.93,0.52,0.97,0.52,0.76,0.66,0.83,0.52,0.83,0.52,7.06,0
"737","TCGA-DX-A3LY_12_54591143_55967018","ITGA5",1,1,0.47,0.52,0.86,0.83,0.72,0.52,1,0.52,7.44,0
"738","TCGA-DX-A3LY_12_54591143_55967018","GTSF1",0.59,0.66,0.47,0.52,0.59,0.52,0.38,0.52,0.79,0.52,5.56,0
"739","TCGA-DX-A3LY_12_54591143_55967018","NCKAP1L",0.86,0.79,0.47,0.52,0.79,0.93,0.48,0.52,0.76,0.52,6.64,0
"740","TCGA-DX-A3LY_12_54591143_55967018","PDE1B",0.76,0.57,0.47,0.52,0.41,0.34,0.31,0.52,0.67,0.52,5.09,0
"741","TCGA-DX-A3LY_12_54591143_55967018","PPP1R1A",0.55,0.76,0.47,0.52,0.21,0.72,0.03,0.52,0.97,0.52,5.27,0
"742","TCGA-DX-A3LY_12_54591143_55967018","LACRT",0.41,0.24,0.47,0.52,0.14,0.41,0.79,0.52,0.93,0.52,4.95,0
"743","TCGA-DX-A3LY_12_54591143_55967018","DCD",0.14,0.93,0.47,0.52,0.1,0.14,0.07,0.52,0.57,0.52,3.98,0
"744","TCGA-DX-A3LY_12_54591143_55967018","MUCL1",0.79,0.69,0.47,0.52,0.72,0.21,1,0.52,0.28,0.52,5.72,0
"745","TCGA-DX-A3LY_12_54591143_55967018","TESPA1",0.62,0.57,0.47,0.52,0.55,0.45,0.45,0.52,0.9,0.52,5.57,0
"746","TCGA-DX-A3LY_12_54591143_55967018","NEUROD4",0.28,0.62,0.97,0.52,0.03,0.28,0.55,0.52,0.67,0.52,4.96,0
"747","TCGA-DX-A3LY_12_54591143_55967018","OR9K2",0.14,0.24,0.47,0.52,0.24,0.03,0.19,0.52,0.28,0.52,3.15,0
"748","TCGA-DX-A3LY_12_54591143_55967018","OR10A7",0.14,0.24,0.47,0.52,0.83,0.59,0.19,0.52,0.28,0.52,4.3,0
"749","TCGA-DX-A3LY_12_54591143_55967018","OR6C74",0.69,0.24,0.47,0.52,0.17,0.48,0.97,0.52,0.28,0.52,4.86,0
"750","TCGA-DX-A3LY_12_54591143_55967018","OR6C6",0.52,0.24,0.47,0.52,0.93,0.9,0.93,0.52,0.28,0.52,5.83,0
"751","TCGA-DX-A3LY_12_54591143_55967018","OR6C1",0.31,0.48,0.47,0.52,0.28,0.17,0.62,0.52,0.28,0.52,4.17,0
"752","TCGA-DX-A3LY_12_54591143_55967018","OR6C3",0.45,0.24,0.47,0.52,0.9,0.79,0.86,0.52,0.28,0.52,5.55,0
"753","TCGA-DX-A3LY_12_54591143_55967018","OR6C75",0.14,0.24,0.47,0.52,0.31,0.1,0.19,0.52,0.28,0.52,3.29,0
"754","TCGA-DX-A3LY_12_54591143_55967018","OR6C65",0.34,0.24,0.47,0.52,0.45,0.76,0.69,0.52,0.28,0.52,4.79,0
"755","TCGA-DX-A3LY_12_54591143_55967018","OR6C76",0.48,0.24,0.47,0.52,0.62,0.31,0.9,0.52,0.28,0.52,4.86,0
"756","TCGA-DX-A3LY_12_54591143_55967018","OR6C2",0.38,0.24,0.47,0.52,0.52,0.69,0.76,0.52,0.28,0.52,4.9,0
"757","TCGA-DX-A3LY_12_54591143_55967018","OR6C70",0.14,0.24,0.47,0.52,0.34,0.38,0.19,0.52,0.28,0.52,3.6,0
"758","TCGA-DX-A3LY_12_54591143_55967018","OR6C68",0.14,0.24,0.47,0.52,0.07,0.07,0.19,0.52,0.28,0.52,3.02,0
"759","TCGA-DX-A3LY_12_54591143_55967018","OR6C4",0.14,0.24,0.47,0.52,0.48,0.24,0.19,0.52,0.28,0.52,3.6,0
"760","TCGA-DX-A48L_17_7628710_9200911","DNAH2",0.16,0.38,0.5,0.49,0.86,0.74,0.14,0.51,0.3,0.43,4.51,0
"761","TCGA-DX-A48L_17_7628710_9200911","KDM6B",0.63,0.97,0.5,0.49,0.71,0.53,0.63,0.51,0.82,0.43,6.22,0
"762","TCGA-DX-A48L_17_7628710_9200911","TMEM88",0.39,0.82,0.5,0.49,0.66,0.58,0.05,0.51,0.97,0.43,5.4,0
"763","TCGA-DX-A48L_17_7628710_9200911","CYB5D1",0.55,0.38,0.5,0.49,0.26,0.21,0.37,0.51,0.14,0.43,3.84,0
"764","TCGA-DX-A48L_17_7628710_9200911","CHD3",0.84,0.72,0.5,0.49,0.82,0.71,0.53,0.51,0.41,0.93,6.46,0
"765","TCGA-DX-A48L_17_7628710_9200911","KCNAB3",0.45,0.38,0.5,0.49,0.41,0.29,0.84,0.51,0.49,0.43,4.79,0
"766","TCGA-DX-A48L_17_7628710_9200911","RP11-1099M24.7",0.05,0.14,0.5,0.49,0.03,0.03,0.14,0.51,0.14,0.43,2.46,0
"767","TCGA-DX-A48L_17_7628710_9200911","TRAPPC1",0.97,0.14,0.5,0.49,0.95,0.95,0.42,0.51,0.3,0.43,5.66,0
"768","TCGA-DX-A48L_17_7628710_9200911","CNTROB",0.87,0.14,0.5,0.49,0.63,0.79,0.78,0.51,0.92,0.43,6.06,0
"769","TCGA-DX-A48L_17_7628710_9200911","GUCY2D",0.12,0.14,0.5,0.99,0.79,0.5,0.26,0.51,0.41,0.43,4.65,0
"770","TCGA-DX-A48L_17_7628710_9200911","ALOX15B",0.18,0.68,0.5,0.49,0.32,0.55,0.24,0.51,0.61,0.93,5.01,0
"771","TCGA-DX-A48L_17_7628710_9200911","AC129492.6",0.26,0.14,0.5,0.49,0.05,0.05,0.34,0.51,0.14,0.43,2.91,0
"772","TCGA-DX-A48L_17_7628710_9200911","ALOXE3",0.47,0.72,0.5,0.49,0.76,0.45,0.97,0.51,0.84,0.43,6.14,0
"773","TCGA-DX-A48L_17_7628710_9200911","HES7",0.5,0.66,1,0.49,0.86,0.84,1,0.51,0.37,0.43,6.66,0
"774","TCGA-DX-A48L_17_7628710_9200911","RP11-599B13.6",0.05,0.14,0.5,0.49,0.08,0.08,0.14,0.51,0.14,0.43,2.56,0
"775","TCGA-DX-A48L_17_7628710_9200911","VAMP2",0.95,0.87,0.5,0.49,0.47,0.39,0.55,0.51,0.79,0.43,5.95,0
"776","TCGA-DX-A48L_17_7628710_9200911","TMEM107",0.74,0.51,0.5,0.49,0.45,0.82,0.67,0.51,0.55,0.43,5.67,0
"777","TCGA-DX-A48L_17_7628710_9200911","C17orf59",0.58,0.38,0.5,0.49,0.11,0.11,0.5,0.51,0.14,0.43,3.75,0
"778","TCGA-DX-A48L_17_7628710_9200911","AURKB",0.68,1,0.5,0.99,1,1,0.95,0.51,1,0.93,8.56,1
"779","TCGA-DX-A48L_17_7628710_9200911","CTC1",0.71,0.89,0.5,0.49,0.89,0.89,0.82,0.51,0.71,0.93,7.34,0
"780","TCGA-DX-A48L_17_7628710_9200911","PFAS",0.66,0.95,0.5,0.49,0.92,0.92,0.78,0.51,0.49,0.43,6.65,0
"781","TCGA-DX-A48L_17_7628710_9200911","SLC25A35",0.61,0.38,0.5,0.49,0.55,0.32,0.45,0.51,0.14,0.43,4.38,0
"782","TCGA-DX-A48L_17_7628710_9200911","RANGRF",0.92,0.14,0.5,0.49,0.21,0.37,0.47,0.51,0.66,0.43,4.7,0
"783","TCGA-DX-A48L_17_7628710_9200911","ARHGEF15",0.42,0.58,0.5,0.49,0.18,0.18,0.21,0.51,0.68,0.43,4.18,0
"784","TCGA-DX-A48L_17_7628710_9200911","ODF4",0.24,0.62,0.5,0.49,0.68,0.61,0.87,0.51,0.49,0.43,5.44,0
"785","TCGA-DX-A48L_17_7628710_9200911","KRBA2",0.53,0.38,0.5,0.49,0.37,0.66,0.71,0.51,0.14,0.43,4.72,0
"786","TCGA-DX-A48L_17_7628710_9200911","RP11-849F2.7",0.37,0.14,0.5,0.49,0.13,0.13,0.92,0.51,0.14,0.43,3.76,0
"787","TCGA-DX-A48L_17_7628710_9200911","RPL26",1,0.76,0.5,0.49,0.97,0.97,0.39,0.51,0.74,0.43,6.76,0
"788","TCGA-DX-A48L_17_7628710_9200911","RNF222",0.21,0.14,0.5,0.49,0.24,0.34,0.58,0.51,0.14,0.43,3.58,0
"789","TCGA-DX-A48L_17_7628710_9200911","NDEL1",0.89,0.62,0.5,0.49,0.74,0.68,0.74,0.51,0.87,0.43,6.47,0
"790","TCGA-DX-A48L_17_7628710_9200911","MYH10",0.82,0.84,0.5,0.49,0.61,0.76,0.67,0.51,0.58,0.43,6.21,0
"791","TCGA-DX-A48L_17_7628710_9200911","CCDC42",0.32,0.38,0.5,0.49,0.29,0.24,0.61,0.51,0.76,0.43,4.53,0
"792","TCGA-DX-A48L_17_7628710_9200911","SPDYE4",0.05,0.14,0.5,0.49,0.53,0.42,0.14,0.51,0.49,0.43,3.7,0
"793","TCGA-DX-A48L_17_7628710_9200911","MFSD6L",0.12,0.38,0.5,0.49,0.41,0.47,0.03,0.51,0.14,0.43,3.48,0
"794","TCGA-DX-A48L_17_7628710_9200911","PIK3R6",0.34,0.55,0.5,0.49,0.16,0.16,0.29,0.51,0.89,0.93,4.82,0
"795","TCGA-DX-A48L_17_7628710_9200911","PIK3R5",0.29,0.79,0.5,0.49,0.58,0.87,0.08,0.51,0.63,0.93,5.67,0
"796","TCGA-DX-A48L_17_7628710_9200911","NTN1",0.79,0.92,0.5,0.49,0.5,0.63,0.89,0.51,0.95,0.43,6.61,0
"797","TCGA-DX-A48L_17_7628710_9200911","STX8",0.76,0.51,0.5,0.49,0.34,0.26,0.32,0.51,0.34,0.43,4.46,0
"798","TCGA-DX-AB36_12_109629457_110029750","ACACB",0.43,0.86,0.5,0.57,0.57,0.57,0.14,0.57,0.5,0.57,5.28,0
"799","TCGA-DX-AB36_12_109629457_110029750","FOXN4",0.29,0.43,1,0.57,0.43,0.43,1,0.57,0.5,0.57,5.79,1
"800","TCGA-DX-AB36_12_109629457_110029750","MYO1H",0.14,0.21,0.5,0.57,0.71,0.14,0.86,0.57,0.71,0.57,4.98,0
"801","TCGA-DX-AB36_12_109629457_110029750","KCTD10",1,0.57,0.5,0.57,0.86,1,0.57,0.57,0.93,0.57,7.14,0
"802","TCGA-DX-AB36_12_109629457_110029750","UBE3B",0.71,0.21,0.5,0.57,0.29,0.71,0.71,0.57,0.21,0.57,5.05,0
"803","TCGA-DX-AB36_12_109629457_110029750","MMAB",0.86,0.71,0.5,0.57,0.14,0.29,0.43,0.57,0.21,0.57,4.85,0
"804","TCGA-DX-AB36_12_109629457_110029750","MVK",0.57,1,0.5,0.57,1,0.86,0.29,0.57,0.93,0.57,6.86,0
"805","TCGA-E2-A152_22_39110612_39927510","GTPBP1",0.76,0.14,0.5,0.52,0.67,0.86,0.62,0.52,0.98,0.52,6.09,0
"806","TCGA-E2-A152_22_39110612_39927510","SUN2",0.9,0.62,0.5,0.52,0.62,0.29,0.33,0.52,0.62,0.52,5.44,0
"807","TCGA-E2-A152_22_39110612_39927510","DNAL4",0.81,0.05,0.5,0.52,0.76,0.38,0.86,0.52,0.07,0.52,4.99,0
"808","TCGA-E2-A152_22_39110612_39927510","NPTXR",0.57,0.24,0.5,0.52,0.38,0.62,0.95,0.52,0.26,0.52,5.08,0
"809","TCGA-E2-A152_22_39110612_39927510","CBX6",0.86,0.57,0.5,0.52,0.71,0.33,0.9,0.52,0.98,0.52,6.41,0
"810","TCGA-E2-A152_22_39110612_39927510","APOBEC3A",0.14,0.81,0.5,0.52,0.43,0.14,0.71,0.52,0.26,0.52,4.55,0
"811","TCGA-E2-A152_22_39110612_39927510","APOBEC3B",0.71,0.9,0.5,0.52,0.48,0.81,1,0.52,0.26,0.52,6.22,0
"812","TCGA-E2-A152_22_39110612_39927510","APOBEC3C",0.19,0.43,0.5,0.52,0.81,0.67,0.1,0.52,0.26,0.52,4.52,0
"813","TCGA-E2-A152_22_39110612_39927510","APOBEC3D",0.24,0.33,0.5,0.52,0.29,0.55,0.76,0.52,0.26,0.52,4.49,0
"814","TCGA-E2-A152_22_39110612_39927510","APOBEC3F",0.33,0.5,0.5,0.52,0.05,0.05,0.81,0.52,0.76,0.52,4.56,0
"815","TCGA-E2-A152_22_39110612_39927510","APOBEC3G",0.29,0.76,0.5,0.52,0.14,0.71,0.38,0.52,0.76,0.52,5.1,0
"816","TCGA-E2-A152_22_39110612_39927510","APOBEC3H",0.1,0.38,0.5,0.52,0.33,0.48,0.14,0.52,0.26,0.52,3.75,0
"817","TCGA-E2-A152_22_39110612_39927510","CBX7",0.38,0.86,0.5,0.52,0.24,0.55,0.19,0.52,0.76,0.52,5.04,0
"818","TCGA-E2-A152_22_39110612_39927510","PDGFB",0.52,0.95,0.5,0.52,0.1,0.24,0.48,0.52,0.57,0.52,4.92,1
"819","TCGA-E2-A152_22_39110612_39927510","RPL3",1,0.5,0.5,0.52,1,1,0.29,0.52,0.9,0.52,6.75,0
"820","TCGA-E2-A152_22_39110612_39927510","SYNGR1",0.67,0.19,0.5,0.52,0.57,0.19,0.67,0.52,0.52,0.52,4.87,0
"821","TCGA-E2-A152_22_39110612_39927510","TAB1",0.48,0.71,0.5,0.52,0.19,0.1,0.57,0.52,0.86,0.52,4.97,0
"822","TCGA-E2-A152_22_39110612_39927510","MGAT3",0.05,0.67,0.5,0.52,0.52,0.43,0.05,0.52,0.43,0.52,4.21,0
"823","TCGA-E2-A152_22_39110612_39927510","MIEF1",0.43,0.29,0.5,0.52,0.86,0.76,0.43,0.52,0.67,0.52,5.5,0
"824","TCGA-E2-A152_22_39110612_39927510","ATF4",0.95,1,1,0.52,0.9,0.95,0.52,0.52,0.48,0.52,7.36,0
"825","TCGA-E2-A152_22_39110612_39927510","RPS19BP1",0.62,0.1,0.5,0.52,0.95,0.9,0.24,0.52,0.07,0.52,4.94,0
"826","TCGA-E9-A247_7_27160618_27934941","HOXA3",0.38,0.46,0.62,0.54,0.38,0.15,0.15,0.54,0.31,0.54,4.07,0
"827","TCGA-E9-A247_7_27160618_27934941","HOXA4",0.54,0.38,0.62,0.54,0.08,0.08,0.38,0.54,0.19,0.54,3.89,0
"828","TCGA-E9-A247_7_27160618_27934941","HOXA5",0.69,0.77,0.62,0.54,0.46,0.46,0.31,0.54,0.85,0.54,5.78,0
"829","TCGA-E9-A247_7_27160618_27934941","HOXA6",0.15,0.23,0.62,0.54,0.62,0.38,0.08,0.54,0.92,0.54,4.62,0
"830","TCGA-E9-A247_7_27160618_27934941","HOXA7",0.77,0.62,0.62,0.54,0.31,0.31,0.54,0.54,0.62,0.54,5.41,0
"831","TCGA-E9-A247_7_27160618_27934941","HOXA9",0.62,1,0.62,0.54,0.92,0.77,0.46,0.54,0.54,0.54,6.55,0
"832","TCGA-E9-A247_7_27160618_27934941","HOXA10",0.46,0.92,0.62,0.54,0.54,0.69,0.23,0.54,0.38,0.54,5.46,0
"833","TCGA-E9-A247_7_27160618_27934941","HOXA11",0.31,0.85,0.62,0.54,0.77,0.62,0.77,0.54,1,0.54,6.56,0
"834","TCGA-E9-A247_7_27160618_27934941","HOXA13",0.08,0.69,0.62,0.54,0.85,1,0.69,0.54,0.77,0.54,6.32,1
"835","TCGA-E9-A247_7_27160618_27934941","EVX1",0.23,0.15,0.62,0.54,0.15,0.54,1,0.54,0.19,0.54,4.5,0
"836","TCGA-E9-A247_7_27160618_27934941","HIBADH",1,0.08,0.12,0.54,0.23,0.23,0.92,0.54,0.08,0.54,4.28,0
"837","TCGA-E9-A247_7_27160618_27934941","TAX1BP1",0.92,0.31,0.12,0.54,0.69,0.85,0.85,0.54,0.69,0.54,6.05,0
"838","TCGA-E9-A247_7_27160618_27934941","JAZF1",0.85,0.54,0.62,0.54,1,0.92,0.62,0.54,0.46,0.54,6.63,0
"839","TCGA-E9-A248_6_98253424_99416094","POU3F2",0.5,1,1,0.75,0.5,1,0.5,0.75,1,0.75,7.75,1
"840","TCGA-E9-A248_6_98253424_99416094","FBXL4",1,0.5,0.5,0.75,1,0.5,1,0.75,0.5,0.75,7.25,0
"841","TCGA-EA-A1QT_21_39788896_40676690","ERG",0.5,1,0.88,0.62,0.5,0.75,0.5,0.62,0.75,0.62,6.74,1
"842","TCGA-EA-A1QT_21_39788896_40676690","ETS2",0.75,0.75,0.88,0.62,0.25,0.5,0.75,0.62,0.5,0.62,6.24,0
"843","TCGA-EA-A1QT_21_39788896_40676690","PSMG1",1,0.38,0.38,0.62,1,1,1,0.62,1,0.62,7.62,0
"844","TCGA-EA-A1QT_21_39788896_40676690","BRWD1",0.25,0.38,0.38,0.62,0.75,0.25,0.25,0.62,0.25,0.62,4.37,0
"845","TCGA-EB-A5VU_20_49473575_50310000","BCAS4",0.43,0.71,0.43,0.57,0.29,0.14,0.14,0.57,0.14,0.57,3.99,0
"846","TCGA-EB-A5VU_20_49473575_50310000","ADNP",0.71,0.86,0.93,0.57,0.71,0.57,0.29,0.57,1,0.57,6.78,0
"847","TCGA-EB-A5VU_20_49473575_50310000","DPM1",1,0.57,0.43,0.57,0.86,0.86,0.43,0.57,0.71,0.57,6.57,0
"848","TCGA-EB-A5VU_20_49473575_50310000","MOCS3",0.14,0.36,0.43,0.57,1,1,0.57,0.57,0.29,0.57,5.5,0
"849","TCGA-EB-A5VU_20_49473575_50310000","KCNG1",0.29,0.14,0.43,0.57,0.14,0.29,0.71,0.57,0.57,0.57,4.28,0
"850","TCGA-EB-A5VU_20_49473575_50310000","NFATC2",0.86,1,0.93,0.57,0.43,0.71,0.86,0.57,0.86,0.57,7.36,1
"851","TCGA-EB-A5VU_20_49473575_50310000","ATP9A",0.57,0.36,0.43,0.57,0.57,0.43,1,0.57,0.43,0.57,5.5,0
"852","TCGA-EK-A2PI_20_38269432_39613521","MAFB",1,1,1,1,1,1,1,1,1,1,10,1
"853","TCGA-ER-A19T-b_15_51180834_52764578","AP4E1",0.4,0.1,0.53,0.5,0.53,0.6,0.8,0.53,0.33,0.53,4.85,0
"854","TCGA-ER-A19T-b_15_51180834_52764578","TNFAIP8L3",0.27,0.67,0.53,0.5,0.73,0.4,0.4,0.53,0.93,0.53,5.49,0
"855","TCGA-ER-A19T-b_15_51180834_52764578","CYP19A1",0.33,1,0.53,0.5,0.27,0.07,0.93,0.53,0.87,0.53,5.56,1
"856","TCGA-ER-A19T-b_15_51180834_52764578","GLDN",0.13,0.27,0.53,0.5,0.2,0.2,0.2,0.53,0.77,0.53,3.86,0
"857","TCGA-ER-A19T-b_15_51180834_52764578","DMXL2",0.7,0.33,0.53,0.5,0.6,0.87,0.53,0.53,0.1,0.53,5.22,0
"858","TCGA-ER-A19T-b_15_51180834_52764578","SCG3",0.8,0.5,0.53,0.5,0.07,0.8,1,0.53,0.2,0.53,5.46,0
"859","TCGA-ER-A19T-b_15_51180834_52764578","LYSMD2",0.87,0.1,0.53,0.5,0.13,0.13,0.47,0.53,0.1,0.53,3.89,0
"860","TCGA-ER-A19T-b_15_51180834_52764578","TMOD2",0.47,0.4,0.53,0.5,0.8,0.73,0.67,0.53,0.43,0.53,5.59,0
"861","TCGA-ER-A19T-b_15_51180834_52764578","TMOD3",0.93,0.73,0.53,0.5,0.67,0.67,0.73,0.53,0.67,0.53,6.49,0
"862","TCGA-ER-A19T-b_15_51180834_52764578","LEO1",0.7,0.6,0.53,0.5,1,1,0.6,0.53,0.53,0.53,6.52,0
"863","TCGA-ER-A19T-b_15_51180834_52764578","MAPK6",1,0.93,0.53,1,0.93,0.93,0.87,0.53,1,0.53,8.25,0
"864","TCGA-ER-A19T-b_15_51180834_52764578","BCL2L10",0.07,0.87,0.53,0.5,0.4,0.53,0.07,0.53,0.43,0.53,4.46,0
"865","TCGA-ER-A19T-b_15_51180834_52764578","GNB5",0.53,0.5,0.53,0.5,0.47,0.33,0.33,0.53,0.6,0.53,4.85,0
"866","TCGA-ER-A19T-b_15_51180834_52764578","MYO5C",0.2,0.2,0.53,0.5,0.87,0.47,0.13,0.53,0.77,0.53,4.73,0
"867","TCGA-ER-A19T-b_15_51180834_52764578","MYO5A",0.6,0.8,0.53,0.5,0.33,0.27,0.27,0.53,0.27,0.53,4.63,0
"868","TCGA-EW-A423_14_32292460_34114967","NUBPL",0.83,0.5,0.5,0.58,1,1,0.58,0.58,0.67,0.58,6.82,0
"869","TCGA-EW-A423_14_32292460_34114967","RP11-187E13.1",0.33,0.25,0.5,0.58,0.17,0.17,1,0.58,0.25,0.58,4.41,0
"870","TCGA-EW-A423_14_32292460_34114967","RP11-187E13.2",0.17,0.25,0.5,0.58,0.33,0.33,0.58,0.58,0.25,0.58,4.15,0
"871","TCGA-EW-A423_14_32292460_34114967","ARHGAP5",1,1,0.5,0.58,0.67,0.83,0.83,0.58,0.83,0.58,7.4,1
"872","TCGA-EW-A423_14_32292460_34114967","AKAP6",0.5,0.67,0.5,0.58,0.5,0.5,0.17,0.58,1,0.58,5.58,0
"873","TCGA-EW-A423_14_32292460_34114967","NPAS3",0.67,0.83,1,0.58,0.83,0.67,0.33,0.58,0.5,0.58,6.57,0
"874","TCGA-F7-7848_11_65710657_65997898","SART1",0.78,0.67,0.56,0.56,0.67,0.78,0.67,0.56,0.78,0.56,6.59,0
"875","TCGA-F7-7848_11_65710657_65997898","EIF1AD",0.56,0.17,0.56,0.56,0.78,0.67,0.78,0.56,0.17,0.56,5.37,0
"876","TCGA-F7-7848_11_65710657_65997898","BANF1",1,0.89,0.56,0.56,1,1,0.89,0.56,0.67,0.56,7.69,0
"877","TCGA-F7-7848_11_65710657_65997898","CST6",0.44,1,0.56,0.56,0.33,0.33,0.22,0.56,0.33,0.56,4.89,0
"878","TCGA-F7-7848_11_65710657_65997898","CATSPER1",0.28,0.39,0.56,0.56,0.44,0.44,0.33,0.56,0.89,0.56,5.01,0
